product_id,vendor_id,sku,product_name,description,category,subcategory,currency,price,cost,stock_quantity,reorder_level,weight_kg,rating,review_count,is_active,tags,created_date,last_updated,source_file,loaded_at
PRD-000331,VND-001,SKU-75463,essential gaming mouse,Premium essential gaming mouse designed for maximum performance.,Electronics,Headphones,USD,865.65,380.22,230,22,11.32,4.1,4725,false,"electronics,headphones,budget-friendly,sale",2023-03-30,2023-04-06,products.csv,2026-02-11T07:14:54.110402
PRD-000085,VND-005,SKU-83137,Essential Casual Sneakers,Experience the best in clothing with our Essential Casual Sneakers.,Clothing,Accessories,USD,584.7,288.36,53,40,12.56,2.4,799,true,"clothing,accessories,premium,trending,sale",2020-06-24,2021-02-03,products.csv,2026-02-11T07:14:54.110402
PRD-000266,VND-007,SKU-91789,Smart Outdoor Play Set,Discover the ultimate smart outdoor play set for your needs.,Toys & Games,Puzzles,USD,20.49,7.18,264,42,,3.4,2099,false,"toys-games,puzzles,trending,premium",2021-01-29,2021-07-29,products.csv,2026-02-11T07:14:54.110402
PRD-000042,VND-001,SKU-59308,Advanced Monitor Stand,Premium advanced monitor stand designed for maximum performance.,Electronics,Smartwatches,USD,425.62,200.88,41,28,3.97,1.9,4858,false,"electronics,smartwatches,premium,sale,bestseller",2023/09/17,2024-05-23,products.csv,2026-02-11T07:14:54.110402
PRD-000430,VND-005,SKU-78386,ULTRA LEATHER BELT,Premium ultra leather belt designed for maximum performance.,Clothing,Footwear,USD,972.28,443.84,472,20,6.36,2.9,3432,false,"clothing,footwear,new-arrival,budget-friendly,sale",2023-05-01,2023-11-17,products.csv,2026-02-11T07:14:54.110402
PRD-000426,VND-003,SKU-90427,Smart Blender Pro,High-quality smart blender pro perfect for everyday use.,Home & Kitchen,Storage,USD,671.74,289.82,380,39,20.16,2.0,4839,true,"home-kitchen,storage,eco-friendly,sale,new-arrival",04-07-2022,2022-12-29,products.csv,2026-02-11T07:14:54.110402
PRD-000231,VND-005,SKU-26027,Essential Running Shorts,Our Essential Running Shorts combines style and functionality.,Clothing,Men's Wear,USD,775.45,444.41,209,27,2.76,1.5,1187,false,"clothing,men's-wear,premium,sale",2023-04-22,2023-10-24,products.csv,2026-02-11T07:14:54.110402
PRD-000015,VND-005,SKU-59695,modern sports bra,Discover the ultimate modern sports bra for your needs.,Clothing,Women's Wear,USD,680.53,383.51,335,28,7.24,4.6,4222,true,"clothing,women's-wear,eco-friendly,sale,bestseller",2022/06/23,2023-05-28,products.csv,2026-02-11T07:14:54.110402
PRD-000225,VND-007,SKU-74297,Deluxe Dollhouse,High-quality deluxe dollhouse perfect for everyday use.,Toys & Games,Board Games,USD,663.47,206.18,315,50,9.85,1.5,2795,false,"toys-games,board-games,trending",04-18-2024,2024-10-29,products.csv,2026-02-11T07:14:54.110402
PRD-000354,VND-001,SKU-76954,Ultra Webcam HD,Discover the ultimate ultra webcam hd for your needs.,Electronics,Smartwatches,USD,741.96,376.86,154,25,5.67,,1673,false,"electronics,smartwatches,bestseller,eco-friendly",2024-01-12,2024-03-05,products.csv,2026-02-11T07:14:54.110402
PRD-000195,VND-007,SKU-68827,Premium Board Game Classic,Our Premium Board Game Classic combines style and functionality.,Toys & Games,Educational Toys,USD,388.17,230.47,439,47,23.91,2.6,1596,false,"toys-games,educational-toys,premium,budget-friendly",07-07-2021,2022-03-30,products.csv,2026-02-11T07:14:54.110402
PRD-000275,VND-006,SKU-99884,Modern Children's Book,Discover the ultimate modern children's book for your needs.,Books & Media,Non-Fiction,USD,755.09,245.77,169,34,0.9,4.9,1542,true,"books-media,non-fiction,sale",24-Jun-2024,2025-02-22,products.csv,2026-02-11T07:14:54.110402
PRD-000050,VND-008,SKU-77621,Modern Body Lotion,Discover the ultimate modern body lotion for your needs.,Beauty & Personal Care,Personal Hygiene,USD,852.64,265.41,230,16,10.99,2.5,2746,false,"beauty-personal-care,personal-hygiene,bestseller",2020/02/24,2020-05-08,products.csv,2026-02-11T07:14:54.110402
PRD-000487,VND-003,SKU-48202,Advanced Coffee Maker,Discover the ultimate advanced coffee maker for your needs.,Home & Kitchen,Storage,USD,642.2,445.4,477,10,9.44,1.5,545,true,"home-kitchen,storage,trending,budget-friendly",01-05-2023,2023-04-11,products.csv,2026-02-11T07:14:54.110402
PRD-000253,VND-005,SKU-59501,Smart Running Shorts,Premium smart running shorts designed for maximum performance.,Clothing,Accessories,USD,524.46,266.2,41,35,2.54,3.7,2160,true,"clothing,accessories,premium,trending",20/05/2022,2023-03-15,products.csv,2026-02-11T07:14:54.110402
PRD-000092,VND-004,SKU-47171,Deluxe Fitness Tracker,High-quality deluxe fitness tracker perfect for everyday use.,Sports & Outdoors,Team Sports,USD,344.37,224.83,8,29,1.24,2.7,1302,true,"sports-outdoors,team-sports,premium",22/10/2024,2025-03-11,products.csv,2026-02-11T07:14:54.110402
PRD-000341,VND-002,SKU-87485,Smart Wireless Headphones,High-quality smart wireless headphones perfect for everyday use.,Electronics,Laptops,USD,389.02,233.99,470,35,21.06,2.7,653,false,"electronics,laptops,trending,eco-friendly",2021-11-21,2022-09-01,products.csv,2026-02-11T07:14:54.110402
PRD-000309,VND-002,SKU-75536,Advanced USB Hub,Experience the best in electronics with our Advanced USB Hub.,Electronics,Laptops,USD,23.5,13.31,389,37,10.91,4.1,1625,false,"electronics,laptops,budget-friendly,bestseller,eco-friendly",18/06/2023,2024-02-15,products.csv,2026-02-11T07:14:54.110402
PRD-000282,VND-004,SKU-11965,Deluxe Hiking Backpack,High-quality deluxe hiking backpack perfect for everyday use.,Sports & Outdoors,Team Sports,USD,408.11,150.42,111,16,16.28,4.2,4914,false,"sports-outdoors,team-sports,premium,trending,new-arrival",20-Apr-2024,2024-10-03,products.csv,2026-02-11T07:14:54.110402
PRD-000010,VND-006,SKU-51180,Modern Travel Guide,Our Modern Travel Guide combines style and functionality.,Books & Media,Non-Fiction,USD,246.29,117.06,51,44,1.91,4.5,2478,true,"books-media,non-fiction,eco-friendly,bestseller,budget-friendly",12-Mar-2021,2022-01-19,products.csv,2026-02-11T07:14:54.110402
PRD-000197,VND-003,SKU-19924,Essential Storage Container,High-quality essential storage container perfect for everyday use.,Home & Kitchen,Furniture,USD,642.38,358.57,30,16,7.0,4.7,1178,true,"home-kitchen,furniture,new-arrival,eco-friendly",07-22-2024,2025-04-24,products.csv,2026-02-11T07:14:54.110402
PRD-000467,VND-008,SKU-69419,Premium Shampoo Formula,Premium premium shampoo formula designed for maximum performance.,Beauty & Personal Care,Haircare,USD,291.91,125.41,192,46,11.98,3.5,322,true,"beauty-personal-care,haircare,premium",2023/07/11,2024-03-28,products.csv,2026-02-11T07:14:54.110402
PRD-000124,VND-002,SKU-57214,PROFESSIONAL WIRELESS HEADPHONES,High-quality professional wireless headphones perfect for everyday use.,Electronics,Smartphones,USD,803.57,550.38,457,27,3.55,2.4,3159,true,"electronics,smartphones,budget-friendly,trending",06-27-2023,2024-06-14,products.csv,2026-02-11T07:14:54.110402
PRD-000245,VND-003,SKU-73576,Classic Kitchen Scale,Discover the ultimate classic kitchen scale for your needs.,Home & Kitchen,Storage,USD,476.76,219.25,322,42,,3.2,4841,false,"home-kitchen,storage,budget-friendly,trending,new-arrival",2022/06/03,2023-04-12,products.csv,2026-02-11T07:14:54.110402
PRD-000399,VND-002,SKU-23291,Ultra Mechanical Keyboard,Our Ultra Mechanical Keyboard combines style and functionality.,Electronics,Smartphones,USD,659.3,330.19,334,40,,4.0,2744,false,"electronics,smartphones,bestseller,new-arrival",2022/04/02,2022-12-31,products.csv,2026-02-11T07:14:54.110402
PRD-000392,VND-002,SKU-89761,Premium Gaming Mouse,Experience the best in electronics with our Premium Gaming Mouse.,Electronics,Headphones,USD,206.69,125.4,289,10,8.6,1.7,1781,true,"electronics,headphones,trending,bestseller",2020-06-29,2021-05-21,products.csv,2026-02-11T07:14:54.110402
PRD-000194,VND-002,SKU-30204,Essential Tablet Pro,Premium essential tablet pro designed for maximum performance.,Electronics,Cameras,USD,839.23,330.21,27,34,4.27,2.2,3887,true,"electronics,cameras,eco-friendly",2024-03-27,2024-08-08,products.csv,2026-02-11T07:14:54.110402
PRD-000102,VND-002,SKU-89076,Professional Tablet Pro,Discover the ultimate professional tablet pro for your needs.,Electronics,Smartwatches,USD,49.92,17.4,89,13,1.32,2.8,1820,true,"electronics,smartwatches,budget-friendly",2022/04/08,2022-06-13,products.csv,2026-02-11T07:14:54.110402
PRD-000090,VND-008,SKU-87060,Essential Lipstick Collection,Our Essential Lipstick Collection combines style and functionality.,Beauty & Personal Care,Haircare,USD,692.23,245.21,272,36,20.36,2.1,485,false,"beauty-personal-care,haircare,new-arrival,premium,budget-friendly",08/01/2023,2023-05-29,products.csv,2026-02-11T07:14:54.110402
PRD-000496,VND-009,SKU-58971,Classic First Aid Kit,High-quality classic first aid kit perfect for everyday use.,Health & Wellness,Wellness Devices,USD,33.63,16.36,71,39,11.3,4.6,3043,true,"health-wellness,wellness-devices,new-arrival,trending",2021/09/10,2021-12-23,products.csv,2026-02-11T07:14:54.110402
PRD-000039,VND-007,SKU-68138,Professional Remote Control Car,High-quality professional remote control car perfect for everyday use.,Toys & Games,Board Games,USD,82.75,39.06,271,24,13.75,3.6,3389,false,"toys-games,board-games,trending,budget-friendly",01-Nov-2022,2023-04-23,products.csv,2026-02-11T07:14:54.110402
PRD-000389,VND-004,SKU-67310,Professional Tennis Racket,Discover the ultimate professional tennis racket for your needs.,Sports & Outdoors,Team Sports,USD,564.87,209.91,394,10,4.53,4.7,1604,false,"sports-outdoors,team-sports,eco-friendly,new-arrival",2024/01/31,2024-09-13,products.csv,2026-02-11T07:14:54.110402
PRD-000233,VND-007,SKU-74447,Essential Board Game Classic,High-quality essential board game classic perfect for everyday use.,Toys & Games,Educational Toys,USD,476.37,143.5,416,22,12.71,1.7,2503,true,"toys-games,educational-toys,bestseller,budget-friendly,new-arrival",2021/10/31,2022-04-09,products.csv,2026-02-11T07:14:54.110402
PRD-000334,VND-005,SKU-10544,Ultra Mechanical Keyboard,Experience the best in  with our Ultra Mechanical Keyboard.,,,USD,901.18,425.03,292,50,18.56,2.6,3198,false,"sale,eco-friendly",10-May-2021,2021-08-06,products.csv,2026-02-11T07:14:54.110402
PRD-000324,VND-006,SKU-23683,Premium Biography,High-quality premium biography perfect for everyday use.,Books & Media,Non-Fiction,USD,87.02,27.7,158,30,1.73,3.3,763,false,"books-media,non-fiction,sale",2021-02-17,2021-07-25,products.csv,2026-02-11T07:14:54.110402
PRD-000497,VND-009,SKU-23275,Essential First Aid Kit,Our Essential First Aid Kit combines style and functionality.,Health & Wellness,Fitness Accessories,USD,302.45,180.78,444,45,20.55,1.7,2208,true,"health-wellness,fitness-accessories,eco-friendly",05-18-2020,2020-06-17,products.csv,2026-02-11T07:14:54.110402
PRD-000029,VND-003,SKU-73532,classic coffee maker,Our classic coffee maker combines style and functionality.,Home & Kitchen,Decor,USD,130.2,51.75,58,45,10.26,2.1,1184,false,"home-kitchen,decor,eco-friendly",28/08/2020,2021-03-12,products.csv,2026-02-11T07:14:54.110402
PRD-000059,VND-006,SKU-94076,smart art collection,High-quality smart art collection perfect for everyday use.,Books & Media,Fiction,USD,773.3,295.1,154,48,22.24,1.6,1176,false,"books-media,fiction,sale,premium,budget-friendly",2024/07/06,2024-12-13,products.csv,2026-02-11T07:14:54.110402
PRD-000167,VND-002,SKU-85527,Premium Monitor Stand,Experience the best in electronics with our Premium Monitor Stand.,Electronics,Headphones,USD,821.31,264.18,222,43,23.05,4.4,337,true,"electronics,headphones,eco-friendly,new-arrival,sale",2024-11-12,2025-04-24,products.csv,2026-02-11T07:14:54.110402
PRD-000128,VND-008,SKU-39064,Modern Makeup Brush Set,Experience the best in beauty & personal care with our Modern Makeup Brush Set.,Beauty & Personal Care,Skincare,USD,12.16,7.66,367,22,1.24,4.7,2768,false,"beauty-personal-care,skincare,bestseller,premium",2022-04-18,2022-06-12,products.csv,2026-02-11T07:14:54.110402
PRD-000465,VND-006,SKU-88983,Professional Travel Guide,Our Professional Travel Guide combines style and functionality.,Books & Media,Magazines,USD,901.42,615.37,398,41,19.27,3.5,2573,true,"books-media,magazines,new-arrival,premium,budget-friendly",20/05/2021,2022-03-25,products.csv,2026-02-11T07:14:54.110402
PRD-000471,VND-004,SKU-49139,Modern Fitness Tracker,Experience the best in sports & outdoors with our Modern Fitness Tracker.,Sports & Outdoors,Cycling,USD,834.59,490.73,111,39,5.82,1.8,3201,true,"sports-outdoors,cycling,trending",2021-09-26,2022-07-31,products.csv,2026-02-11T07:14:54.110402
PRD-000362,VND-008,SKU-23639,Essential Body Lotion,Premium essential body lotion designed for maximum performance.,Beauty & Personal Care,Makeup,USD,45.23,20.57,28,34,,4.0,1025,true,"beauty-personal-care,makeup,trending,eco-friendly,new-arrival",20/05/2024,2024-12-26,products.csv,2026-02-11T07:14:54.110402
PRD-000480,VND-005,SKU-16385,Ultra Casual Sneakers,Experience the best in clothing with our Ultra Casual Sneakers. - Special: 中文,Clothing,Accessories,USD,260.66,158.74,79,12,7.33,4.0,2476,true,"clothing,accessories,sale",06/06/2020,2020-09-07,products.csv,2026-02-11T07:14:54.110402
PRD-000133,VND-008,SKU-52287,Modern Body Lotion,Discover the ultimate modern body lotion for your needs.,Beauty & Personal Care,Skincare,USD,600.9,339.71,489,31,1.91,1.4,2955,false,"beauty-personal-care,skincare,budget-friendly",19-May-2020,2020-10-16,products.csv,2026-02-11T07:14:54.110402
PRD-000473,VND-002,SKU-24756,smart webcam hd,Premium smart webcam hd designed for maximum performance.,Electronics,Headphones,US$,95.22,62.75,110,14,14.12,2.6,2300,false,"electronics,headphones,premium,trending",2023/10/20,2024-10-17,products.csv,2026-02-11T07:14:54.110402
PRD-000012,VND-002,SKU-58393,Modern Mechanical Keyboard,Premium modern mechanical keyboard designed for maximum performance.,Electronics,Cameras,USD,586.67,378.9,127,21,21.53,4.0,3377,false,"electronics,cameras,premium",25-Dec-2021,2022-01-06,products.csv,2026-02-11T07:14:54.110402
PRD-000103,VND-007,SKU-43924,Classic Science Kit,Premium classic science kit designed for maximum performance.,Toys & Games,Board Games,USD,918.24,354.34,482,21,21.2,2.5,2252,false,"toys-games,board-games,new-arrival,bestseller",10-Dec-2020,2021-05-02,products.csv,2026-02-11T07:14:54.110402
PRD-000319,VND-003,SKU-88592,Modern Food Processor,Experience the best in home & kitchen with our Modern Food Processor.,Home & Kitchen,Decor,USD,189.54,111.55,477,40,2.69,1.6,551,false,"home-kitchen,decor,trending,premium,sale",2023-12-27,2024-02-22,products.csv,2026-02-11T07:14:54.110402
PRD-000484,VND-007,SKU-52006,Advanced Card Game,Discover the ultimate advanced card game for your needs.,Toys & Games,Outdoor Toys,USD,782.82,365.52,486,45,5.7,4.1,695,true,"toys-games,outdoor-toys,budget-friendly",12/04/2022,2023-04-07,products.csv,2026-02-11T07:14:54.110402
PRD-000165,VND-007,SKU-82085,Smart Science Kit,Discover the ultimate smart science kit for your needs.,Toys & Games,Action Figures,USD,407.53,180.94,211,38,13.8,2.5,3665,true,"toys-games,action-figures,premium",05-31-2022,2022-12-20,products.csv,2026-02-11T07:14:54.110402
PRD-000396,VND-007,SKU-49397,Classic Outdoor Play Set,Experience the best in toys & games with our Classic Outdoor Play Set.,Toys & Games,Action Figures,USD,887.72,373.3,158,15,8.4,3.6,1512,true,"toys-games,action-figures,trending",10-16-2020,2021-02-13,products.csv,2026-02-11T07:14:54.110402
PRD-000138,VND-002,SKU-22871,Advanced Smart Watch,Experience the best in electronics with our Advanced Smart Watch.,Electronics,Smartwatches,USD,205.43,75.49,248,30,7.2,2.5,2016,true,"electronics,smartwatches,premium,budget-friendly,trending",06-16-2023,2023-10-07,products.csv,2026-02-11T07:14:54.110402
PRD-000269,VND-001,SKU-13934,SMART MECHANICAL KEYBOARD,Experience the best in electronics with our SMART MECHANICAL KEYBOARD.,Electronics,Smartphones,USD,559.13,172.43,453,18,0.84,1.1,3104,false,"electronics,smartphones,sale",12-22-2020,2021-11-22,products.csv,2026-02-11T07:14:54.110402
PRD-000100,VND-001,SKU-55406,Advanced Wireless Headphones,High-quality advanced wireless headphones perfect for everyday use.,,,USD,639.57,371.17,121,33,18.48,1.9,3755,true,"bestseller,eco-friendly,new-arrival",02/05/2020,2020-06-14,products.csv,2026-02-11T07:14:54.110402
PRD-000337,VND-008,SKU-33419,Professional Nail Polish Set,Discover the ultimate professional nail polish set for your needs. - Special: piñata,Beauty & Personal Care,Haircare,USD,663.06,229.36,379,23,15.39,4.0,241,false,"beauty-personal-care,haircare,new-arrival",06/09/2020,2021-02-20,products.csv,2026-02-11T07:14:54.110402
PRD-000279,VND-006,SKU-37180,Deluxe Art Collection,Premium deluxe art collection designed for maximum performance.,Books & Media,Entertainment,USD,510.99,299.15,128,38,,1.3,1148,false,"books-media,entertainment,budget-friendly,new-arrival",10-06-2020,2021-06-04,products.csv,2026-02-11T07:14:54.110402
PRD-000170,VND-003,SKU-24585,Compact Blender Pro,Discover the ultimate compact blender pro for your needs.,Home & Kitchen,Cookware,USD,312.06,127.48,72,39,6.54,1.7,68,false,"home-kitchen,cookware,premium,sale",2023-09-30,2023-11-03,products.csv,2026-02-11T07:14:54.110402
PRD-000198,VND-002,SKU-14569,Deluxe Wireless Headphones,Discover the ultimate deluxe wireless headphones for your needs.,Electronics,Smartwatches,USD,82.18,52.4,136,14,16.04,4.1,4424,true,"electronics,smartwatches,trending",2021/11/06,2022-03-01,products.csv,2026-02-11T07:14:54.110402
PRD-000164,VND-001,SKU-64519,Smart Gaming Mouse,Experience the best in electronics with our Smart Gaming Mouse.,Electronics,Cameras,USD,823.8,431.15,265,45,20.88,3.6,3401,true,"electronics,cameras,eco-friendly,sale,trending",25/01/2024,2024-03-19,products.csv,2026-02-11T07:14:54.110402
PRD-000413,VND-004,SKU-17977,Deluxe Bike Helmet,Discover the ultimate deluxe bike helmet for your needs.,Sports & Outdoors,Camping Gear,USD,215.64,114.87,244,17,1.37,3.4,3626,true,"sports-outdoors,camping-gear,eco-friendly",2020/06/19,2021-05-14,products.csv,2026-02-11T07:14:54.110402
PRD-000074,VND-003,SKU-64592,Classic Storage Container,High-quality classic storage container perfect for everyday use.,Home & Kitchen,Cookware,USD,561.7,217.27,97,23,21.19,4.0,2727,true,"home-kitchen,cookware,new-arrival",11-Feb-2022,2022-07-16,products.csv,2026-02-11T07:14:54.110402
PRD-000211,VND-008,SKU-27295,Classic Body Lotion,Experience the best in beauty & personal care with our Classic Body Lotion.,Beauty & Personal Care,Fragrances,USD,899.29,327.79,489,17,21.15,3.8,337,true,"beauty-personal-care,fragrances,new-arrival,trending,sale",25-Nov-2020,2021-05-06,products.csv,2026-02-11T07:14:54.110402
PRD-000434,VND-007,SKU-67703,essential card game,Premium essential card game designed for maximum performance.,Toys & Games,Educational Toys,USD,853.7,376.44,484,25,,2.0,2266,false,"toys-games,educational-toys,sale",2021/08/21,2022-04-06,products.csv,2026-02-11T07:14:54.110402
PRD-000294,VND-003,SKU-53620,Smart Air Fryer,Experience the best in home & kitchen with our Smart Air Fryer.,Home & Kitchen,Cookware,USD,873.21,520.64,328,22,17.96,2.2,951,false,"home-kitchen,cookware,new-arrival,sale",2024/10/19,2025-08-08,products.csv,2026-02-11T07:14:54.110402
PRD-000407,VND-008,SKU-30204,Classic Lipstick Collection,Experience the best in beauty & personal care with our Classic Lipstick Collection.,Beauty & Personal Care,Makeup,USD,884.67,615.63,102,21,6.06,2.8,3779,false,"beauty-personal-care,makeup,bestseller,eco-friendly,sale",2021-08-23,2022-05-06,products.csv,2026-02-11T07:14:54.110402
PRD-000410,VND-003,SKU-38969,Modern Coffee Maker,Premium modern coffee maker designed for maximum performance.,Home & Kitchen,Bedding,USD,881.36,371.21,412,47,17.86,1.9,98,false,"home-kitchen,bedding,premium,eco-friendly",27-Oct-2020,2021-03-08,products.csv,2026-02-11T07:14:54.110402
PRD-000080,VND-006,SKU-67272,Compact Art Collection,Premium compact art collection designed for maximum performance.,Books & Media,Educational,USD,785.7,349.07,408,15,16.55,3.5,42,false,"books-media,educational,sale,budget-friendly",2020-05-30,2020-11-03,products.csv,2026-02-11T07:14:54.110402
PRD-000243,VND-003,SKU-49013,Deluxe Food Processor,High-quality deluxe food processor perfect for everyday use.,Home & Kitchen,Cookware,USD,320.8,118.28,40,40,22.96,1.1,3769,true,"home-kitchen,cookware,budget-friendly,premium",05-22-2023,2024-05-10,products.csv,2026-02-11T07:14:54.110402
PRD-000386,VND-005,SKU-53276,Ultra Winter Jacket,Experience the best in clothing with our Ultra Winter Jacket.,Clothing,Footwear,USD,927.8,510.28,34,48,0.34,3.2,1281,true,"clothing,footwear,premium,eco-friendly",01-12-2020,2020-02-15,products.csv,2026-02-11T07:14:54.110402
PRD-000265,VND-001,SKU-19556,Deluxe Monitor Stand,Premium deluxe monitor stand designed for maximum performance.,Electronics,Cameras,USD,777.98,444.25,355,45,22.93,3.4,427,false,"electronics,cameras,trending,bestseller",2020-09-18,2021-02-15,products.csv,2026-02-11T07:14:54.110402
PRD-000255,VND-003,SKU-49998,Deluxe Cookware Set,Discover the ultimate deluxe cookware set for your needs.,Home & Kitchen,Bedding,USD,890.16,504.62,289,19,21.77,1.6,2664,false,"home-kitchen,bedding,premium,eco-friendly,trending",2021/11/22,2022-01-06,products.csv,2026-02-11T07:14:54.110402
PRD-000335,VND-003,SKU-26558,Modern Water Filter,High-quality modern water filter perfect for everyday use.,Home & Kitchen,Appliances,US DOLLAR,509.2,281.99,5,32,,1.1,1528,false,"home-kitchen,appliances,new-arrival,sale,budget-friendly",30/04/2023,2023-08-30,products.csv,2026-02-11T07:14:54.110402
PRD-000023,VND-008,SKU-63005,Deluxe Makeup Brush Set,Our Deluxe Makeup Brush Set combines style and functionality.,Beauty & Personal Care,Skincare,USD,694.86,261.7,138,40,18.67,3.1,2265,true,"beauty-personal-care,skincare,eco-friendly,sale,bestseller",2021-04-17,2022-02-12,products.csv,2026-02-11T07:14:54.110402
PRD-000162,VND-008,SKU-55569,Smart Makeup Brush Set,High-quality smart makeup brush set perfect for everyday use.,Beauty & Personal Care,Personal Hygiene,USD,330.43,194.43,-41,44,11.29,2.5,3174,false,"beauty-personal-care,personal-hygiene,premium,trending,eco-friendly",2022/11/02,2023-02-07,products.csv,2026-02-11T07:14:54.110402
PRD-000429,VND-002,SKU-76965,Premium Tablet Pro,Discover the ultimate premium tablet pro for your needs.,Electronics,Headphones,USD,202.92,79.24,268,19,15.06,1.6,4430,false,"electronics,headphones,budget-friendly,new-arrival",12-27-2022,2023-11-04,products.csv,2026-02-11T07:14:54.110402
PRD-000004,VND-005,SKU-38746,Premium Denim Jeans,High-quality premium denim jeans perfect for everyday use.,Clothing,Accessories,USD,997.34,605.82,305,31,17.04,1.5,913,true,"clothing,accessories,new-arrival,trending",12-19-2022,2023-05-18,products.csv,2026-02-11T07:14:54.110402
PRD-000119,VND-005,SKU-93151,Classic Dress Shirt,Discover the ultimate classic dress shirt for your needs.,Clothing,Men's Wear,USD,587.73,359.44,77,41,13.29,4.9,2724,true,"clothing,men's-wear,sale",02-14-2021,2022-01-03,products.csv,2026-02-11T07:14:54.110402
PRD-000056,VND-003,SKU-46528,Deluxe Water Filter,High-quality deluxe water filter perfect for everyday use.,Home & Kitchen,Decor,USD,257.11,160.49,313,30,6.62,4.6,2846,false,"home-kitchen,decor,eco-friendly",02/10/2022,2023-09-30,products.csv,2026-02-11T07:14:54.110402
PRD-000222,VND-002,SKU-11675,Deluxe Webcam HD,Experience the best in electronics with our Deluxe Webcam HD.,Electronics,Smartwatches,USD,998.73,392.65,52,37,3.67,3.4,4088,false,"electronics,smartwatches,budget-friendly,eco-friendly,premium",2020-12-11,2021-05-02,products.csv,2026-02-11T07:14:54.110402
PRD-000055,VND-001,SKU-45986,Essential Mechanical Keyboard,Experience the best in electronics with our Essential Mechanical Keyboard.,Electronics,Cameras,USD,643.06,201.25,434,19,,2.5,3685,false,"electronics,cameras,trending,bestseller",2024/05/19,2024-11-24,products.csv,2026-02-11T07:14:54.110402
PRD-000435,VND-008,SKU-81732,Ultra Body Lotion,High-quality ultra body lotion perfect for everyday use.,Beauty & Personal Care,Haircare,USD,651.79,392.79,116,22,15.45,2.3,2168,true,"beauty-personal-care,haircare,sale,budget-friendly",2021-09-18,2022-09-15,products.csv,2026-02-11T07:14:54.110402
PRD-000036,VND-008,SKU-15943,Professional Perfume Essence,High-quality professional perfume essence perfect for everyday use.,Beauty & Personal Care,Fragrances,USD,946.79,296.43,484,33,11.4,3.5,1779,true,"beauty-personal-care,fragrances,new-arrival,sale",17/04/2023,2023-11-30,products.csv,2026-02-11T07:14:54.110402
PRD-000126,VND-002,SKU-73167,Compact Monitor Stand,Our Compact Monitor Stand combines style and functionality.,Electronics,Smartwatches,USD,352.28,162.51,445,25,4.01,1.2,645,true,"electronics,smartwatches,budget-friendly,eco-friendly",2024/03/18,2024-11-08,products.csv,2026-02-11T07:14:54.110402
PRD-000436,VND-008,SKU-52304,Compact Makeup Brush Set,Experience the best in beauty & personal care with our Compact Makeup Brush Set.,Beauty & Personal Care,Haircare,USD,25.76,8.8,47,28,4.53,3.1,4670,true,"beauty-personal-care,haircare,new-arrival,trending",2023/05/09,2023-06-20,products.csv,2026-02-11T07:14:54.110402
PRD-000419,VND-005,SKU-13032,Deluxe Cotton T-Shirt,Premium deluxe cotton t-shirt designed for maximum performance.,Clothing,Accessories,USD,148.86,78.32,16,45,24.74,2.3,920,false,"clothing,accessories,budget-friendly",11-23-2024,2025-08-22,products.csv,2026-02-11T07:14:54.110402
PRD-000359,VND-004,SKU-47498,compact hiking backpack,High-quality compact hiking backpack perfect for everyday use.,Sports & Outdoors,Water Sports,USD,233.23,116.26,71,23,24.0,3.7,4672,true,"sports-outdoors,water-sports,sale,budget-friendly,eco-friendly",2022/01/06,2022-09-05,products.csv,2026-02-11T07:14:54.110402
PRD-000027,VND-005,SKU-74722,Advanced Workout Leggings,Experience the best in clothing with our Advanced Workout Leggings.,Clothing,Kids' Wear,USD,443.37,309.82,486,37,24.05,3.6,4028,true,"clothing,kids'-wear,sale,trending",04-15-2024,2024-05-31,products.csv,2026-02-11T07:14:54.110402
PRD-000016,VND-004,SKU-29313,Professional Bike Helmet,High-quality professional bike helmet perfect for everyday use.,Sports & Outdoors,Camping Gear,USD,34.17,16.6,124,45,4.94,1.9,2041,true,"sports-outdoors,camping-gear,new-arrival,trending",2023-11-09,2024-01-10,products.csv,2026-02-11T07:14:54.110402
PRD-000373,VND-007,SKU-82999,Advanced Outdoor Play Set,Premium advanced outdoor play set designed for maximum performance.,Toys & Games,Action Figures,USD,249.01,146.79,486,47,18.08,2.9,4172,true,"toys-games,action-figures,bestseller",2022/04/17,2022-05-29,products.csv,2026-02-11T07:14:54.110402
PRD-000219,VND-002,SKU-28659,Professional USB Hub,Premium professional usb hub designed for maximum performance.,Electronics,Laptops,USD,691.16,415.95,21,17,2.04,2.0,4929,true,"electronics,laptops,new-arrival,budget-friendly,sale",08-Mar-2020,2020-06-21,products.csv,2026-02-11T07:14:54.110402
PRD-000486,VND-005,SKU-87913,Classic Workout Leggings,Experience the best in clothing with our Classic Workout Leggings.,Clothing,Kids' Wear,USD,518.37,303.27,142,45,4.88,3.8,2630,false,"clothing,kids'-wear,eco-friendly,budget-friendly",18/05/2022,2022-08-30,products.csv,2026-02-11T07:14:54.110402
PRD-000477,VND-008,SKU-76127,Modern Perfume Essence,Experience the best in beauty & personal care with our Modern Perfume Essence.,Beauty & Personal Care,Haircare,USD,801.93,545.64,97,37,5.31,3.7,2928,false,"beauty-personal-care,haircare,bestseller,premium",03-04-2020,2021-02-05,products.csv,2026-02-11T07:14:54.110402
